,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match,count_close,count_open,final_date,count_complaint,date,Day,Holiday,isHoliday
3570,18,61.6,61.2,63.5,62.7,65.5,2018-01-30 18:00:00,1,63.1859079410745,,,,,,,,,6.2100000000000355,,0.002,8.566666666666668,0.0,12.0,24.0,30-01-18 18:00,0.0,30-01-18,,,0
3571,19,62.2,61.5,61.5,63.5,65.0,2018-01-30 19:00:00,1,62.960357001900356,,,,,,,,,4.510000000000048,,0.002,6.2666666666666675,0.0,6.0,102.0,30-01-18 19:00,0.0,30-01-18,,,0
3572,20,61.1,59.4,59.7,63.0,63.5,2018-01-30 20:00:00,1,61.65923638850221,,,,,,,,,4.020000000000039,,0.0,5.166666666666667,0.0,,12.0,30-01-18 20:00,0.0,30-01-18,,,0
3573,21,62.3,57.6,60.5,59.4,61.2,2018-01-30 21:00:00,1,60.48047136700217,,,,,,,,,4.9500000000000455,,0.0,4.7,0.0,6.0,,30-01-18 21:00,0.0,30-01-18,,,0
3574,22,56.1,57.1,62.3,58.0,60.9,2018-01-30 22:00:00,1,59.52280034530293,,,,,,,,,5.2000000000000455,,0.001,4.666666666666667,0.0,12.0,6.0,30-01-18 22:00,0.0,30-01-18,,,0
3575,23,57.9,56.9,60.7,59.1,61.3,2018-01-30 23:00:00,1,59.48712640479806,,,,,,,,,4.939999999999999,,0.003,4.7,0.0,78.0,,30-01-18 23:00,0.0,30-01-18,,,0
3576,0,57.1,55.8,57.0,58.6,57.8,2018-01-31 00:00:00,2,57.357958139981505,,,,,,,,,4.5,,0.0,4.7,0.0,60.0,,31-01-18 00:00,0.0,31-01-18,,,0
3577,1,51.6,52.6,54.2,55.4,55.8,2018-01-31 01:00:00,2,54.20440008667445,,,,,,,,,4.5200000000000395,,0.003,4.8,0.0,12.0,,31-01-18 01:00,0.0,31-01-18,,,0
3578,2,49.8,51.6,50.3,54.2,51.3,2018-01-31 02:00:00,2,51.73255198387857,,,,,,,,,4.350000000000024,,0.001,4.8,0.0,12.0,,31-01-18 02:00,0.0,31-01-18,,,0
3579,3,45.2,49.2,46.1,49.2,49.6,2018-01-31 03:00:00,2,48.21389023400044,,,,,,,,,4.32000000000005,,0.003,4.9,0.0,6.0,,31-01-18 03:00,0.0,31-01-18,,,0
3580,4,35.0,48.8,49.3,51.1,51.3,2018-01-31 04:00:00,2,49.32326690924179,,,,,,,,,4.420000000000017,,0.003,4.9,0.0,6.0,,31-01-18 04:00,0.0,31-01-18,,,0
3581,5,48.8,51.3,48.5,50.0,56.8,2018-01-31 05:00:00,2,52.35618688228821,,,,,,,,,4.460000000000036,,0.001,4.9,0.0,,,31-01-18 05:00,0.0,31-01-18,,,0
3582,6,55.2,55.8,47.7,55.6,60.8,2018-01-31 06:00:00,2,56.69418676324366,,,,,,,,,4.160000000000025,,0.001,4.933333333333334,0.0,,6.0,31-01-18 06:00,0.0,31-01-18,,,0
3583,7,63.6,59.0,65.9,60.5,63.5,2018-01-31 07:00:00,2,63.153987539147536,,,,,,,,,4.240000000000009,,0.001,5.1,0.0,,30.0,31-01-18 07:00,0.0,31-01-18,,,0
3584,8,67.5,64.8,62.9,66.3,65.4,2018-01-31 08:00:00,2,65.6410652352799,,,,,,,,,4.260000000000049,,0.003,5.233333333333333,0.0,,12.0,31-01-18 08:00,1.0,31-01-18,,,0
3585,9,64.4,62.9,63.6,64.0,65.8,2018-01-31 09:00:00,2,64.2516632784317,,,,,,,,,4.480000000000018,,0.0,5.7,0.0,,,31-01-18 09:00,0.0,31-01-18,,,0
3586,10,61.0,62.1,64.5,63.4,65.3,2018-01-31 10:00:00,2,63.531589345332904,,,,,,,,,4.910000000000026,,0.0,6.3,0.0,,,31-01-18 10:00,0.0,31-01-18,,,0
3587,11,60.3,61.2,64.1,63.4,65.3,2018-01-31 11:00:00,2,63.23721215353315,,,,,,,,,5.470000000000027,,0.0,7.2,0.0,,6.0,31-01-18 11:00,0.0,31-01-18,,,0
3588,12,60.4,61.5,63.0,62.3,65.0,2018-01-31 12:00:00,2,62.725284731418824,,,,,,,,,5.740000000000008,,0.0,7.266666666666667,0.0,,90.0,31-01-18 12:00,0.0,31-01-18,,,0
3589,13,60.7,60.4,61.2,62.2,64.6,2018-01-31 13:00:00,2,62.11294165590229,,,,,,,,,6.480000000000018,,-0.001,8.633333333333333,0.0,,,31-01-18 13:00,0.0,31-01-18,,,0
3590,14,60.5,61.5,61.7,62.2,66.2,2018-01-31 14:00:00,2,62.94110935092242,,,,,,,,,6.890000000000043,,0.0,8.9,0.0,36.0,,31-01-18 14:00,0.0,31-01-18,,,0
3591,15,60.8,61.8,61.1,63.4,65.7,2018-01-31 15:00:00,2,62.96980450356632,,,,,,,,,7.2100000000000355,,0.0,9.2,0.0,54.0,,31-01-18 15:00,0.0,31-01-18,,,0
3592,16,62.0,62.5,60.3,63.1,65.5,2018-01-31 16:00:00,2,63.02095477467585,,,,,,,,,6.410000000000025,,-0.002,8.966666666666667,0.0,,,31-01-18 16:00,0.0,31-01-18,,,0
3593,17,62.7,62.0,59.8,63.5,65.2,2018-01-31 17:00:00,2,62.989405929240185,,,,,,,,,5.810000000000002,,0.0,7.833333333333332,0.0,,12.0,31-01-18 17:00,0.0,31-01-18,,,0
3594,18,61.0,62.2,64.2,63.4,65.6,2018-01-31 18:00:00,2,63.566881764560534,,,,,,,,,5.470000000000027,,0.0,7.2333333333333325,0.0,12.0,24.0,31-01-18 18:00,0.0,31-01-18,,,0
3595,19,61.7,61.1,61.1,62.7,64.7,2018-01-31 19:00:00,2,62.488999425314866,,,,,,,,,5.060000000000001,,0.0,7.166666666666668,0.0,6.0,108.0,31-01-18 19:00,0.0,31-01-18,,,0
3596,20,60.9,60.4,60.4,62.6,63.5,2018-01-31 20:00:00,2,61.75027218377012,,,,,,,,,5.0,,0.001,7.133333333333333,0.0,,12.0,31-01-18 20:00,0.0,31-01-18,,,0
3597,21,58.5,58.4,57.0,60.6,65.5,2018-01-31 21:00:00,2,61.20393036388384,,,,,,,,,4.830000000000041,,0.0,7.166666666666668,0.0,6.0,,31-01-18 21:00,0.0,31-01-18,,,0
3598,22,58.1,57.5,59.2,60.3,62.0,2018-01-31 22:00:00,2,59.727739741137356,,,,,,,,,4.460000000000036,,0.0,6.7666666666666675,0.0,12.0,6.0,31-01-18 22:00,0.0,31-01-18,,,0
3599,23,58.9,59.9,61.8,61.7,60.7,2018-01-31 23:00:00,2,60.734288362965245,,,,,,,,,4.5,,0.0,6.433333333333334,0.0,84.0,,31-01-18 23:00,0.0,31-01-18,,,0
3600,0,57.7,57.9,58.7,58.1,59.2,2018-02-01 00:00:00,1,58.355849203018494,,,,,,,,,3.1000000000000227,0.6666666666666666,-0.01,3.1,0.0,48.0,,02-01-18 00:00,0.0,01-02-18,,,0
3601,1,57.1,54.3,58.4,55.6,57.0,2018-02-01 01:00:00,1,56.698951437485796,,,,,,,,,2.6000000000000227,0.7000000000000001,-0.015,2.9333333333333336,0.0,6.0,,02-01-18 01:00,0.0,01-02-18,,,0
3602,2,50.7,51.0,54.5,54.2,53.2,2018-02-01 02:00:00,1,52.998022494636245,,,,,,,,,2.3700000000000045,1.39,-0.012,2.6666666666666665,0.0,6.0,,02-01-18 02:00,0.0,01-02-18,,,0
3603,3,53.3,48.6,54.6,50.1,52.0,2018-02-01 03:00:00,1,52.22956475393728,,,,,,,,,2.430000000000007,1.1999999999999995,-0.018000000000000002,1.6333333333333335,0.0,6.0,,02-01-18 03:00,0.0,01-02-18,,,0
3604,4,48.2,47.4,48.6,51.0,52.4,2018-02-01 04:00:00,1,49.93999920239948,,,,,,,,,1.4900000000000089,1.16,-0.014000000000000002,1.4666666666666668,0.0,6.0,,02-01-18 04:00,0.0,01-02-18,,,0
3605,5,50.2,49.3,49.4,51.5,57.5,2018-02-01 05:00:00,1,52.924856094490316,,,,,,,,,1.1600000000000248,1.34,-0.007000000000000001,3.8333333333333335,0.0,,,02-01-18 05:00,0.0,01-02-18,,,0
3606,6,57.3,54.9,52.3,55.7,60.0,2018-02-01 06:00:00,1,56.78958993297225,,,,,,,,,2.450000000000045,0.9999999999999998,0.001,3.5666666666666664,0.0,,6.0,02-01-18 06:00,0.0,01-02-18,,,0
3607,7,64.8,63.1,64.1,65.7,63.9,2018-02-01 07:00:00,1,64.4097663334782,,,,,,,,,2.800000000000012,0.69,0.004,2.8666666666666667,0.0,,30.0,02-01-18 07:00,0.0,01-02-18,,,0
3608,8,67.1,64.2,63.6,66.7,65.5,2018-02-01 08:00:00,1,65.62892960897317,,,,,,,,,4.680000000000007,0.9399999999999998,-0.003999999999999999,3.233333333333333,0.0,,12.0,02-01-18 08:00,0.0,01-02-18,,,0
3609,9,67.6,63.3,61.8,62.2,65.6,2018-02-01 09:00:00,1,64.68237713842203,,,,,,,,,7.32000000000005,0.8299999999999998,0.001,4.533333333333334,0.0,,,02-01-18 09:00,0.0,01-02-18,,,0
3610,10,64.3,61.2,63.6,63.3,64.6,2018-02-01 10:00:00,1,63.549781854283786,,,,,,,,,9.680000000000009,1.58,-0.005,8.833333333333334,0.0,,,02-01-18 10:00,0.0,01-02-18,,,0
3611,11,62.9,61.2,64.6,63.0,64.2,2018-02-01 11:00:00,1,63.33554601429985,,,,,,,,,10.700000000000044,2.94,-0.014000000000000002,13.133333333333333,0.0,,6.0,02-01-18 11:00,0.0,01-02-18,,,0
3612,12,62.7,61.0,63.5,62.2,65.6,2018-02-01 12:00:00,1,63.28383727877715,,,,,,,,,12.82000000000005,3.08,-0.01,14.4,0.0,,84.0,02-01-18 12:00,0.0,01-02-18,,,0
3613,13,63.0,61.3,59.9,62.3,65.9,2018-02-01 13:00:00,1,62.97110553269644,,,,,,,,,11.879999999999995,2.28,-0.007000000000000001,15.4,0.0,,,02-01-18 13:00,1.0,01-02-18,,,0
3614,14,60.0,60.9,61.4,62.7,66.5,2018-02-01 14:00:00,1,62.98397858517894,,,,,,,,,11.590000000000034,3.14,-0.006999999999999999,15.5,0.0,36.0,,02-01-18 14:00,0.0,01-02-18,,,0
3615,15,60.5,62.2,60.5,62.6,65.7,2018-02-01 15:00:00,1,62.75941118479245,,,,,,,,,10.720000000000027,2.5600000000000005,-0.013,14.2,0.0,48.0,,02-01-18 15:00,0.0,01-02-18,,,0
3616,16,61.6,61.8,61.2,62.7,65.5,2018-02-01 16:00:00,1,62.87240760178288,,,,,,,,,9.050000000000011,1.29,-0.005,11.5,0.0,,,02-01-18 16:00,0.0,01-02-18,,,0
3617,17,62.3,62.3,60.2,62.5,64.5,2018-02-01 17:00:00,1,62.572117907832336,,,,,,,,,6.140000000000043,0.95,-0.006,9.5,0.0,,12.0,02-01-18 17:00,0.0,01-02-18,,,0
3618,18,62.2,60.0,63.5,62.1,64.6,2018-02-01 18:00:00,1,62.74349527019517,,,,,,,,,4.760000000000048,0.51,-0.007000000000000001,7.0,0.0,12.0,24.0,02-01-18 18:00,0.0,01-02-18,,,0
3619,19,61.4,61.2,61.5,62.7,66.4,2018-02-01 19:00:00,1,63.15484335457115,,,,,,,,,4.5,0.45,-0.008,5.766666666666667,0.0,6.0,102.0,02-01-18 19:00,0.0,01-02-18,,,0
3620,20,61.7,60.7,59.7,62.8,63.2,2018-02-01 20:00:00,1,61.808147548188245,,,,,,,,,2.580000000000041,0.27,-0.009000000000000001,4.766666666666667,0.0,,12.0,02-01-18 20:00,0.0,01-02-18,,,0
3621,21,59.9,59.5,61.1,61.4,61.6,2018-02-01 21:00:00,1,60.77917185334045,,,,,,,,,3.6000000000000227,0.5299999999999999,-0.006,5.5,0.0,6.0,,02-01-18 21:00,0.0,01-02-18,,,0
3622,22,58.7,59.5,63.2,62.1,62.4,2018-02-01 22:00:00,1,61.51153307147183,,,,,,,,,3.2100000000000364,0.4,-0.017,4.5,0.0,12.0,6.0,02-01-18 22:00,0.0,01-02-18,,,0
3623,23,60.6,60.9,66.0,61.6,61.2,2018-02-01 23:00:00,1,62.611767441622405,,,,,,,,,2.8500000000000227,0.13,-0.01,3.6666666666666665,0.0,78.0,,02-01-18 23:00,0.0,01-02-18,,,0
3624,0,59.1,58.5,64.3,59.5,60.1,2018-02-02 00:00:00,4,60.88267600446352,,,,,,,,,2.8500000000000227,,,,0.0,66.0,,02-02-18 00:00,0.0,02-02-18,,,0
3625,1,57.5,58.0,63.8,57.7,57.2,2018-02-02 01:00:00,4,59.73661864848171,,,,,,,,,2.8900000000000428,,,,0.0,12.0,,02-02-18 01:00,0.0,02-02-18,,,0
3626,2,53.7,53.9,63.4,54.2,52.5,2018-02-02 02:00:00,4,57.935822836595264,,,,,,,,,2.5300000000000296,,,,0.0,12.0,,02-02-18 02:00,0.0,02-02-18,,,0
3627,3,49.4,49.8,51.5,51.3,47.8,2018-02-02 03:00:00,4,50.16198708213412,,,,,,,,,1.6800000000000068,,,,0.0,6.0,,02-02-18 03:00,0.0,02-02-18,,,0
3628,4,51.5,51.7,50.6,51.0,49.6,2018-02-02 04:00:00,4,50.94173051124181,,,,,,,,,1.2600000000000475,,,,0.0,6.0,,02-02-18 04:00,0.0,02-02-18,,,0
3629,5,49.9,52.9,51.1,52.2,55.8,2018-02-02 05:00:00,4,52.867623102804174,,,,,,,,,0.8000000000000114,,,,0.0,,,02-02-18 05:00,0.0,02-02-18,,,0
3630,6,55.1,53.3,50.2,54.8,60.6,2018-02-02 06:00:00,4,56.21643886505976,,,,,,,,,0.7800000000000296,,,,0.0,,6.0,02-02-18 06:00,0.0,02-02-18,,,0
3631,7,65.2,62.9,66.5,65.1,64.1,2018-02-02 07:00:00,4,64.92322357138526,,,,,,,,,1.3500000000000227,,,,0.0,,30.0,02-02-18 07:00,0.0,02-02-18,,,0
3632,8,63.5,64.4,62.1,65.3,65.1,2018-02-02 08:00:00,4,64.22889707078238,,,,,,,,,1.6899999999999975,,,,0.0,,12.0,02-02-18 08:00,0.0,02-02-18,,,0
3633,9,68.1,62.2,63.7,64.5,65.3,2018-02-02 09:00:00,4,65.22892186636652,,,,,,,,,2.7300000000000177,,,,0.0,,,02-02-18 09:00,0.0,02-02-18,,,0
3634,10,64.2,60.8,62.0,63.6,65.5,2018-02-02 10:00:00,4,63.5243056121022,,,,,,,,,4.5200000000000395,,,,0.0,,,02-02-18 10:00,0.0,02-02-18,,,0
3635,11,61.3,61.6,63.7,63.1,67.1,2018-02-02 11:00:00,4,63.912521764796395,,,,,,,,,6.600000000000023,,,,0.0,,6.0,02-02-18 11:00,0.0,02-02-18,,,0
3636,12,61.5,61.6,62.0,62.5,65.0,2018-02-02 12:00:00,4,62.73391502094303,,,,,,,,,7.720000000000027,,,,0.0,,90.0,02-02-18 12:00,0.0,02-02-18,,,0
3637,13,62.7,61.3,60.3,61.9,64.7,2018-02-02 13:00:00,4,62.44652860261006,,,,,,,,,7.610000000000013,,,,0.0,,,02-02-18 13:00,1.0,02-02-18,,,0
3638,14,61.6,61.8,60.8,62.5,65.5,2018-02-02 14:00:00,4,62.78189967132866,,,,,,,,,7.650000000000035,,,,0.0,36.0,,02-02-18 14:00,0.0,02-02-18,,,0
3639,15,61.7,60.3,60.9,62.5,66.2,2018-02-02 15:00:00,4,62.890477408719946,,,,,,,,,7.560000000000002,,,,0.0,54.0,,02-02-18 15:00,0.0,02-02-18,,,0
3640,16,61.5,62.5,60.4,62.8,65.3,2018-02-02 16:00:00,4,62.824497849944336,,,,,,,,,7.03000000000003,,,,0.0,,,02-02-18 16:00,0.0,02-02-18,,,0
3641,17,61.6,61.8,60.0,63.4,65.1,2018-02-02 17:00:00,4,62.73357789739214,,,,,,,,,5.57000000000005,,,,0.0,,12.0,02-02-18 17:00,0.0,02-02-18,,,0
3642,18,61.8,61.3,64.2,62.7,64.5,2018-02-02 18:00:00,4,63.08490233179744,,,,,,,,,4.710000000000036,,,,0.0,6.0,24.0,02-02-18 18:00,0.0,02-02-18,,,0
3643,19,62.9,61.1,61.5,62.8,64.2,2018-02-02 19:00:00,4,62.64173475635209,,,,,,,,,4.400000000000034,,,,0.0,6.0,108.0,02-02-18 19:00,0.0,02-02-18,,,0
3644,20,61.3,61.0,60.3,62.7,63.4,2018-02-02 20:00:00,4,61.89167707670056,,,,,,,,,3.920000000000016,,,,0.0,,12.0,02-02-18 20:00,0.0,02-02-18,,,0
3645,21,60.4,58.6,63.5,62.8,61.9,2018-02-02 21:00:00,4,61.768961366432,,,,,,,,,2.3100000000000023,,,,0.0,6.0,,02-02-18 21:00,0.0,02-02-18,,,0
3646,22,61.9,59.5,70.2,60.9,62.0,2018-02-02 22:00:00,4,64.97662489196686,,,,,,,,,1.410000000000025,,,,0.0,12.0,6.0,02-02-18 22:00,0.0,02-02-18,,,0
3647,23,65.7,63.6,73.6,63.6,62.3,2018-02-02 23:00:00,4,68.18278794807769,,,,,,,,,2.2100000000000364,,,,0.0,72.0,,02-02-18 23:00,0.0,02-02-18,,,0
3648,0,66.8,67.5,73.7,65.0,62.0,2018-02-03 00:00:00,4,68.87607997569076,,,,,,,,,-2.9499999999999886,,0.0016666666666666668,-1.1,0.0,66.0,,02-03-18 00:00,0.0,03-02-18,,,0
3649,1,68.5,66.8,72.7,65.8,60.7,2018-02-03 01:00:00,4,68.50810631407833,,,,,,,,,-2.669999999999959,,0.003,-0.8333333333333334,0.0,12.0,,02-03-18 01:00,0.0,03-02-18,,,0
3650,2,66.8,61.3,72.7,61.5,59.7,2018-02-03 02:00:00,4,67.34030167109331,,,,,,,,,-2.7299999999999613,,0.003,-0.6999999999999998,0.0,12.0,,02-03-18 02:00,0.0,03-02-18,,,0
3651,3,64.6,57.8,66.2,58.7,59.3,2018-02-03 03:00:00,4,62.670652875493396,,,,,,,,,-2.599999999999966,,0.003,-0.9333333333333332,0.0,6.0,,02-03-18 03:00,0.0,03-02-18,,,0
3652,4,49.9,50.4,51.2,51.9,54.2,2018-02-03 04:00:00,4,51.8018649812472,,,,,,,,,-2.6299999999999955,,0.003,-1.3999999999999997,0.0,6.0,,02-03-18 04:00,0.0,03-02-18,,,0
3653,5,52.9,52.7,50.8,53.6,55.9,2018-02-03 05:00:00,4,53.50074082448703,,,,,,,,,-2.4599999999999795,,0.005,-1.2666666666666666,0.0,,,02-03-18 05:00,0.0,03-02-18,,,0
3654,6,56.4,61.3,44.7,64.4,58.6,2018-02-03 06:00:00,4,60.247856681554396,,,,,,,,,-2.1499999999999773,,0.003,-0.9333333333333332,0.0,,6.0,02-03-18 06:00,0.0,03-02-18,,,0
3655,7,66.4,56.5,66.5,59.3,59.9,2018-02-03 07:00:00,4,63.46628843601259,,,,,,,,,-2.0499999999999545,,0.003,-1.0666666666666669,0.0,,30.0,02-03-18 07:00,0.0,03-02-18,,,0
3656,8,64.8,62.0,62.1,67.4,63.3,2018-02-03 08:00:00,4,64.42794035566097,,,,,,,,,-2.669999999999959,,0.006,-1.1333333333333333,0.0,,12.0,02-03-18 08:00,0.0,03-02-18,,,0
3657,9,68.6,60.6,63.7,62.8,63.6,2018-02-03 09:00:00,4,64.75179108431479,,,,,,,,,-2.289999999999964,,0.006,-1.2666666666666666,0.0,,,02-03-18 09:00,0.0,03-02-18,,,0
3658,10,59.0,65.4,62.0,62.1,64.0,2018-02-03 10:00:00,4,63.001730025288474,,,,,,,,,-1.259999999999991,,0.08199999999999999,0.7333333333333334,0.0,,,02-03-18 10:00,0.0,03-02-18,,,0
3659,11,62.7,60.0,63.7,61.1,64.8,2018-02-03 11:00:00,4,62.79416752318738,,,,,,,,,-0.6099999999999568,,-0.004,1.5666666666666669,0.0,,6.0,02-03-18 11:00,1.0,03-02-18,,,0
3660,12,61.3,60.5,62.0,61.0,64.5,2018-02-03 12:00:00,4,62.112905330676746,,,,,,,,,-0.67999999999995,,0.018000000000000002,1.366666666666667,0.0,,90.0,02-03-18 12:00,0.0,03-02-18,,,0
3661,13,60.7,59.2,60.3,60.0,64.1,2018-02-03 13:00:00,4,61.23758660259032,,,,,,,,,-0.5699999999999932,,0.021,1.2666666666666666,0.0,,,02-03-18 13:00,0.0,03-02-18,,,0
3662,14,60.1,58.9,60.8,60.8,63.3,2018-02-03 14:00:00,4,61.03258360834458,,,,,,,,,0.25,,-0.001,3.3000000000000003,0.0,36.0,,02-03-18 14:00,0.0,03-02-18,,,0
3663,15,60.0,60.2,60.9,61.2,63.7,2018-02-03 15:00:00,4,61.4238213641392,,,,,,,,,1.2300000000000182,,0.004,2.1666666666666665,0.0,54.0,,02-03-18 15:00,0.0,03-02-18,,,0
3664,16,60.5,59.4,60.4,60.4,63.1,2018-02-03 16:00:00,4,60.95356032202218,,,,,,,,,0.9300000000000068,,0.009000000000000001,2.0,0.0,,,02-03-18 16:00,0.0,03-02-18,,,0
3665,17,61.9,61.9,60.0,61.7,63.5,2018-02-03 17:00:00,4,61.939846939686845,,,,,,,,,0.09000000000003182,,0.004,2.3666666666666667,0.0,,12.0,02-03-18 17:00,0.0,03-02-18,,,0
3666,18,61.1,62.3,64.2,62.1,63.6,2018-02-03 18:00:00,4,62.800973275979864,,,,,,,,,-0.9199999999999592,,0.006,1.3333333333333333,0.0,6.0,24.0,02-03-18 18:00,0.0,03-02-18,,,0
3667,19,60.9,61.3,61.5,61.6,64.1,2018-02-03 19:00:00,4,62.045326242635205,,,,,,,,,-1.9799999999999611,,0.007000000000000001,0.5666666666666668,0.0,6.0,108.0,02-03-18 19:00,0.0,03-02-18,,,0
3668,20,61.4,60.4,60.3,62.5,62.7,2018-02-03 20:00:00,4,61.57683274333894,,,,,,,,,-2.17999999999995,,0.008,0.26666666666666666,0.0,,12.0,02-03-18 20:00,0.0,03-02-18,,,0
3669,21,61.6,59.1,64.0,62.3,61.2,2018-02-03 21:00:00,4,61.923810463383205,,,,,,,,,-2.009999999999991,,0.009000000000000001,0.0,0.0,6.0,,02-03-18 21:00,0.0,03-02-18,,,0
3670,22,64.3,59.8,72.2,61.7,61.1,2018-02-03 22:00:00,4,66.62941978892542,,,,,,,,,-1.5199999999999818,,0.009000000000000001,-0.2333333333333333,0.0,12.0,6.0,02-03-18 22:00,0.0,03-02-18,,,0
3671,23,70.3,63.1,79.2,63.3,62.9,2018-02-03 23:00:00,4,73.01121686380549,,,,,,,,,-1.8799999999999957,,0.009000000000000001,-0.3666666666666667,0.0,72.0,,02-03-18 23:00,0.0,03-02-18,,,0
3672,0,72.1,63.0,78.6,65.5,63.7,2018-02-04 00:00:00,0,72.85779224053033,,,,,,,,,6.6200000000000045,,-0.0016666666666666668,8.2,0.0,66.0,,02-04-18 00:00,0.0,04-02-18,,,0
3673,1,68.6,62.4,73.0,65.5,62.5,2018-02-04 01:00:00,0,68.3583252621346,,,,,,,,,6.25,,-0.003,7.833333333333332,0.0,6.0,,02-04-18 01:00,0.0,04-02-18,,,0
3674,2,67.4,60.7,73.9,62.6,59.9,2018-02-04 02:00:00,0,68.32691961564461,,,,,,,,,5.980000000000018,,0.0,6.166666666666668,0.0,12.0,,02-04-18 02:00,0.0,04-02-18,,,0
3675,3,64.1,58.8,72.2,59.7,58.2,2018-02-04 03:00:00,0,66.33847846650207,,,,,,,,,4.7800000000000304,,-0.003,5.7666666666666675,0.0,6.0,,02-04-18 03:00,0.0,04-02-18,,,0
3676,4,52.7,52.4,55.2,55.1,57.4,2018-02-04 04:00:00,0,54.95337394468631,,,,,,,,,4.4500000000000455,,0.0,5.166666666666667,0.0,,,02-04-18 04:00,0.0,04-02-18,,,0
3677,5,50.7,52.1,50.5,52.0,57.8,2018-02-04 05:00:00,0,53.628297397872025,,,,,,,,,3.8400000000000314,,-0.003,4.966666666666667,0.0,,,02-04-18 05:00,0.0,04-02-18,,,0
3678,6,51.1,50.2,45.4,51.5,55.5,2018-02-04 06:00:00,0,51.84281717060252,,,,,,,,,3.32000000000005,,-0.003,4.2,0.0,,6.0,02-04-18 06:00,0.0,04-02-18,,,0
3679,7,71.9,55.4,66.3,63.8,56.0,2018-02-04 07:00:00,0,66.6082068679361,,,,,,,,,6.640000000000043,,-0.003,3.966666666666667,0.0,,18.0,02-04-18 07:00,0.0,04-02-18,,,0
3680,8,66.2,54.8,63.4,58.9,58.2,2018-02-04 08:00:00,0,62.09267835766089,,,,,,,,,10.240000000000009,,-0.005,4.766666666666667,0.0,,12.0,02-04-18 08:00,0.0,04-02-18,,,0
3681,9,66.2,56.7,64.7,64.7,60.4,2018-02-04 09:00:00,0,63.66808537593941,,,,,,,,,11.620000000000005,,-0.014000000000000002,10.2,0.0,,,02-04-18 09:00,0.0,04-02-18,,,0
3682,10,64.9,56.9,64.8,58.6,61.6,2018-02-04 10:00:00,0,62.44024721294749,,,,,,,,,12.710000000000036,,-0.01,12.033333333333333,0.0,,,02-04-18 10:00,0.0,04-02-18,,,0
3683,11,60.6,58.9,66.1,61.1,62.7,2018-02-04 11:00:00,0,62.62381796648604,,,,,,,,,14.030000000000028,,-0.011000000000000001,14.333333333333336,0.0,,6.0,02-04-18 11:00,0.0,04-02-18,,,0
3684,12,60.7,60.3,63.8,62.1,64.0,2018-02-04 12:00:00,0,62.444723885570674,,,,,,,,,14.450000000000045,,-0.009000000000000001,15.933333333333332,0.0,,72.0,02-04-18 12:00,0.0,04-02-18,,,0
3685,13,58.7,57.8,60.7,60.8,63.1,2018-02-04 13:00:00,0,60.61661264340718,,,,,,,,,15.300000000000011,,-0.007000000000000001,16.766666666666666,0.0,,,02-04-18 13:00,0.0,04-02-18,,,0
3686,14,57.0,57.4,61.5,60.1,61.6,2018-02-04 14:00:00,0,59.94052924029986,,,,,,,,,15.270000000000039,,-0.009000000000000001,18.33333333333333,0.0,24.0,,02-04-18 14:00,0.0,04-02-18,,,0
3687,15,58.0,57.5,61.7,59.8,62.4,2018-02-04 15:00:00,0,60.306159498357545,,,,,,,,,15.510000000000048,,-0.007000000000000001,17.733333333333334,0.0,48.0,,02-04-18 15:00,0.0,04-02-18,,,0
3688,16,59.3,57.9,60.9,58.5,62.6,2018-02-04 16:00:00,0,60.19170185655446,,,,,,,,,14.620000000000005,,-0.008,17.8,0.0,,,02-04-18 16:00,0.0,04-02-18,,,0
3689,17,60.0,58.3,61.1,60.8,63.5,2018-02-04 17:00:00,0,61.07570698169651,,,,,,,,,13.300000000000011,,-0.006,16.033333333333335,0.0,,6.0,02-04-18 17:00,0.0,04-02-18,,,0
3690,18,60.8,59.9,64.0,60.2,62.8,2018-02-04 18:00:00,0,61.84349387359411,,,,,,,,,11.550000000000011,,-0.006,14.1,0.0,6.0,18.0,02-04-18 18:00,0.0,04-02-18,,,0
3691,19,59.5,60.4,61.2,61.5,63.4,2018-02-04 19:00:00,0,61.402744945767694,,,,,,,,,10.189999999999998,,-0.006,13.6,0.0,6.0,84.0,02-04-18 19:00,0.0,04-02-18,,,0
3692,20,58.4,58.5,59.4,60.6,62.9,2018-02-04 20:00:00,0,60.30902251948937,,,,,,,,,9.390000000000043,,-0.005,12.166666666666664,0.0,,6.0,02-04-18 20:00,0.0,04-02-18,,,0
3693,21,58.6,57.3,57.8,59.9,60.8,2018-02-04 21:00:00,0,59.07790557656564,,,,,,,,,8.600000000000023,,-0.003,10.966666666666667,0.0,6.0,,02-04-18 21:00,0.0,04-02-18,,,0
3694,22,55.8,56.4,60.8,58.3,60.3,2018-02-04 22:00:00,0,58.76976262799717,,,,,,,,,8.939999999999998,,-0.003,9.966666666666667,0.0,6.0,6.0,02-04-18 22:00,0.0,04-02-18,,,0
3695,23,56.3,56.1,58.5,57.6,60.6,2018-02-04 23:00:00,0,58.14979569361802,,,,,,,,,8.160000000000025,,-0.002,8.966666666666667,0.0,66.0,,02-04-18 23:00,0.0,04-02-18,,,0
