,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,numero_presenze,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match_pad,is_home_pad,count_close,count_open,final_date,count_complaint,dat_hr,n,flow_mean,flow_sd,flow_median,speed_mean,speed_sd,speed_median,date,Day,Holiday,isHoliday
1866,18,62.3,61.0,64.0,63.3,66.3,2018-03-19 18:00:00,0,63.7558361497274,,28215.0,22008.0,64800.0,5.670000000000017,,0.0,8.266666666666667,0.0,0.0,6.0,18.0,19-03-18 18:00,0.0,19-03-18 18:00,1090.0,11191.442,6598.9,10014.0,299.886,113.5,284.72,19-03-18,,,0
1867,19,61.4,60.9,61.2,62.7,64.5,2018-03-19 19:00:00,0,62.360018647783455,,28197.0,22217.0,64800.0,5.240000000000009,,0.0,7.133333333333333,0.0,0.0,6.0,84.0,19-03-18 19:00,0.0,19-03-18 19:00,1105.0,9688.846,5526.413000000001,8598.0,321.60400000000004,122.82399999999998,299.25,19-03-18,,,0
1868,20,58.6,57.6,59.4,61.3,62.5,2018-03-19 20:00:00,0,60.2514865334888,,28179.0,22571.0,64800.0,4.100000000000024,,0.0,6.7333333333333325,0.0,0.0,,6.0,19-03-18 20:00,0.0,19-03-18 20:00,1234.0,5916.396000000002,3482.123,5436.0,346.45099999999985,128.76600000000002,315.26499999999993,19-03-18,,,0
1869,21,59.0,57.1,60.5,60.3,61.4,2018-03-19 21:00:00,0,59.89548736801903,,28161.0,22675.0,64800.0,4.050000000000011,,0.0,6.533333333333334,0.0,0.0,6.0,,19-03-18 21:00,0.0,19-03-18 21:00,1241.0,3620.625,2150.415,3282.0,355.515,130.20999999999998,325.285,19-03-18,,,0
1870,22,58.1,56.4,61.5,59.5,61.1,2018-03-19 22:00:00,0,59.70738038939074,,28143.0,22134.0,64800.0,3.9700000000000273,,0.0,6.2333333333333325,0.0,0.0,6.0,6.0,19-03-18 22:00,0.0,19-03-18 22:00,1266.0,3343.664000000001,2207.7470000000003,2940.0,359.3590000000001,132.72599999999997,329.70499999999987,19-03-18,,,0
1871,23,56.0,57.2,63.6,59.4,60.6,2018-03-19 23:00:00,0,60.19772389265554,,28125.0,21683.0,64800.0,3.710000000000037,,0.0,5.833333333333332,0.0,0.0,66.0,,19-03-18 23:00,0.0,19-03-18 23:00,1162.0,2257.661,1380.8329999999999,2010.0,329.996,122.852,302.355,19-03-18,,,0
1872,0,54.1,55.5,62.2,59.3,57.8,2018-03-20 00:00:00,1,58.721723033664105,,28107.0,20953.0,64800.0,3.57000000000005,,0.0,5.6,0.0,0.0,48.0,,20-03-18 00:00,0.0,20-03-18 00:00,1115.0,1437.3449999999998,889.4339999999999,1296.0,374.357,130.35600000000002,345.86999999999995,20-03-18,,,0
1873,1,49.5,52.9,59.0,55.8,54.5,2018-03-20 01:00:00,1,55.41695409161932,,28089.0,20586.0,64800.0,3.4600000000000364,,0.0,5.366666666666667,0.0,0.0,6.0,,20-03-18 01:00,0.0,20-03-18 01:00,1179.0,668.2889999999999,479.801,543.0,366.891,139.765,330.2800000000001,20-03-18,,,0
1874,2,49.0,51.2,56.2,53.1,51.9,2018-03-20 02:00:00,1,52.95427811881093,,28071.0,20115.0,64800.0,3.150000000000034,,0.0,5.166666666666667,0.0,0.0,6.0,,20-03-18 02:00,0.0,20-03-18 02:00,987.0,469.64099999999985,336.44199999999995,363.0,370.721,141.265,337.795,20-03-18,,,0
1875,3,45.3,47.2,51.2,47.4,44.6,2018-03-20 03:00:00,1,47.810157093156896,,28053.0,19735.0,64800.0,3.1000000000000227,,0.0,5.033333333333333,0.0,0.0,6.0,,20-03-18 03:00,0.0,20-03-18 03:00,949.0,381.23199999999986,274.954,288.0,369.513,138.44799999999998,333.025,20-03-18,,,0
1876,4,50.2,49.7,47.8,51.2,53.9,2018-03-20 04:00:00,1,51.042076040455086,,28035.0,19319.0,64800.0,3.07000000000005,,0.0,4.766666666666667,0.0,0.0,6.0,,20-03-18 04:00,0.0,20-03-18 04:00,173.0,65.562,48.285,48.0,62.12300000000001,25.375,55.35,20-03-18,,,0
1877,5,46.9,50.7,48.0,51.7,56.6,2018-03-20 05:00:00,1,52.22488810133244,,28017.0,18856.0,64800.0,2.7300000000000177,,0.0,4.6,0.0,0.0,,,20-03-18 05:00,0.0,,,,,,,,,20-03-18,,,0
1878,6,56.4,56.5,50.7,56.7,61.0,2018-03-20 06:00:00,1,57.36770827539851,,27999.0,18380.0,64800.0,2.6299999999999955,,0.0,4.466666666666667,0.0,0.0,,6.0,20-03-18 06:00,0.0,,,,,,,,,20-03-18,,,0
1879,7,61.3,60.0,64.1,60.1,64.6,2018-03-20 07:00:00,1,62.46827533263013,,27981.0,18438.0,64800.0,2.7800000000000296,,0.0,4.433333333333334,0.0,0.0,,30.0,20-03-18 07:00,0.0,,,,,,,,,20-03-18,,,0
1880,8,67.6,64.1,63.6,63.4,67.2,2018-03-20 08:00:00,1,65.5754326815226,,27963.0,18775.0,64800.0,3.1299999999999955,,0.0,4.833333333333333,0.0,0.0,,12.0,20-03-18 08:00,0.0,,,,,,,,,20-03-18,,,0
1881,9,66.5,61.6,61.8,63.2,67.6,2018-03-20 09:00:00,1,64.84855734770098,,27945.0,18948.0,64800.0,3.8600000000000136,,0.0,5.833333333333332,0.0,0.0,,,20-03-18 09:00,0.0,20-03-18 09:00,631.0,5367.806,3218.665,4800.0,187.848,66.89099999999999,171.78,20-03-18,,,0
1882,10,61.4,62.0,63.6,62.8,67.5,2018-03-20 10:00:00,1,64.0773137614535,,27927.0,19628.0,64800.0,4.560000000000001,,-0.003,7.133333333333333,0.0,0.0,,,20-03-18 10:00,0.0,20-03-18 10:00,1095.0,8339.333999999999,4446.174999999998,7527.0,332.108,118.677,301.71,20-03-18,,,0
1883,11,61.1,61.1,64.6,62.9,65.9,2018-03-20 11:00:00,1,63.541402089793344,,27909.0,19966.0,64800.0,5.4500000000000455,,-0.005,8.833333333333334,0.0,0.0,,6.0,20-03-18 11:00,0.0,20-03-18 11:00,973.0,8438.181999999999,4263.472000000002,7710.0,342.311,122.41500000000002,314.50499999999994,20-03-18,,,0
1884,12,61.2,60.3,63.5,62.4,65.2,2018-03-20 12:00:00,1,62.86798077329404,,27891.0,20145.0,64800.0,5.7700000000000395,,-0.003,8.366666666666665,0.0,0.0,,84.0,20-03-18 12:00,0.0,20-03-18 12:00,1117.0,8143.884,4291.643,7476.0,335.38699999999994,123.46700000000001,306.99500000000006,20-03-18,,,0
1885,13,60.6,61.2,59.9,62.7,65.1,2018-03-20 13:00:00,1,62.32572849923752,,27873.0,20533.0,64800.0,6.82000000000005,,-0.003,8.966666666666667,0.0,0.0,,,20-03-18 13:00,0.0,20-03-18 13:00,1119.0,8173.336999999998,4671.851,7338.0,334.841,121.029,308.735,20-03-18,,,0
1886,14,62.2,61.9,71.9,62.8,66.0,2018-03-20 14:00:00,1,66.91666681245758,,27855.0,20796.0,64800.0,7.680000000000009,,-0.003,9.6,0.0,0.0,36.0,,20-03-18 14:00,1.0,20-03-18 14:00,1110.0,9109.173,5278.8690000000015,8268.0,326.011,116.596,301.225,20-03-18,,,0
1887,15,59.1,61.2,60.5,62.8,65.7,2018-03-20 15:00:00,1,62.49145442074692,,27837.0,21349.0,64800.0,7.79000000000002,,-0.004,10.166666666666666,0.0,0.0,48.0,,20-03-18 15:00,0.0,20-03-18 15:00,1000.0,9648.492,5154.152000000001,8808.0,333.485,117.29700000000001,310.4650000000001,20-03-18,,,0
1888,16,60.4,62.0,61.2,63.2,65.9,2018-03-20 16:00:00,1,63.001333691087126,,27819.0,21795.0,64800.0,7.689999999999998,,-0.001,9.833333333333334,0.0,0.0,,,20-03-18 16:00,0.0,20-03-18 16:00,1093.0,9860.664,5424.6280000000015,8916.0,319.928,119.77600000000001,299.06,20-03-18,,,0
1889,17,61.7,61.3,60.2,63.1,66.8,2018-03-20 17:00:00,1,63.30545206147437,,27801.0,22128.0,64800.0,7.420000000000017,,0.0,9.8,0.0,0.0,,12.0,20-03-18 17:00,0.0,20-03-18 17:00,1097.0,11194.851999999999,6380.540999999998,10026.0,304.9260000000001,114.133,287.085,20-03-18,,,0
1890,18,61.6,61.2,63.5,62.9,64.8,2018-03-20 18:00:00,1,62.998215840013444,,27783.0,22192.0,64800.0,6.490000000000008,,0.0,8.666666666666666,0.0,0.0,12.0,24.0,20-03-18 18:00,0.0,20-03-18 18:00,1106.0,11269.234000000004,6496.571999999997,9978.0,301.543,112.536,285.89,20-03-18,,,0
1891,19,61.7,61.4,61.5,63.7,64.3,2018-03-20 19:00:00,1,62.698767500286756,,27765.0,21778.0,64800.0,5.4600000000000355,,0.0,7.6,0.0,0.0,6.0,102.0,20-03-18 19:00,0.0,20-03-18 19:00,1113.0,10157.301,5803.829999999999,9096.0,315.755,117.98200000000001,292.39,20-03-18,,,0
1892,20,61.5,60.6,59.7,63.0,65.1,2018-03-20 20:00:00,1,62.41802616441688,,27747.0,22386.0,64800.0,4.689999999999999,,0.0,7.7666666666666675,0.0,0.0,,12.0,20-03-18 20:00,0.0,20-03-18 20:00,625.0,7080.797,4884.7170000000015,6024.0,377.27199999999993,121.40299999999999,348.09500000000014,20-03-18,,,0
1893,21,62.2,61.1,60.5,63.7,67.9,2018-03-20 21:00:00,1,64.00711801819001,,27729.0,22739.0,64800.0,2.2200000000000277,,0.25999999999999995,5.866666666666667,0.0,0.0,6.0,,20-03-18 21:00,0.0,20-03-18 21:00,556.0,3934.7059999999997,3119.498,3252.0,390.408,130.79999999999998,346.50999999999993,20-03-18,,,0
1894,22,59.0,60.0,61.2,61.2,66.2,2018-03-20 22:00:00,1,62.35504991672484,,27711.0,22685.0,64800.0,1.7100000000000364,,0.08,4.066666666666666,0.0,0.0,12.0,6.0,20-03-18 22:00,0.0,20-03-18 22:00,1051.0,4000.9690000000014,2549.897,3558.0,370.80300000000005,122.75299999999999,345.385,20-03-18,,,0
1895,23,58.5,58.3,63.7,61.4,62.8,2018-03-20 23:00:00,1,61.47002107352198,,27693.0,22266.0,64800.0,2.010000000000048,,0.022000000000000002,3.6666666666666665,0.0,0.0,78.0,,20-03-18 23:00,0.0,20-03-18 23:00,1175.0,2611.66,1486.9579999999999,2385.0,328.115,118.226,301.175,20-03-18,,,0
1896,0,58.3,55.8,61.1,57.4,60.9,2018-03-21 00:00:00,2,59.16383567987695,,27675.0,21516.0,64800.0,2.510000000000048,,0.0016666666666666668,3.8,0.0,0.0,60.0,,21-03-18 00:00,0.0,21-03-18 00:00,1148.0,1750.898,1103.934,1536.0,368.15900000000016,126.095,343.255,21-03-18,,,0
1897,1,56.2,60.8,65.7,65.8,59.2,2018-03-21 01:00:00,2,62.99644292026642,,27657.0,21017.0,64800.0,1.7100000000000364,,0.001,4.266666666666667,0.0,0.0,12.0,,21-03-18 01:00,0.0,21-03-18 01:00,1218.0,816.1460000000002,561.101,693.0,363.094,134.58700000000002,328.92,21-03-18,,,0
1898,2,52.2,51.7,51.4,54.6,52.4,2018-03-21 02:00:00,2,52.62019518525378,,27639.0,20675.0,64800.0,2.07000000000005,,0.003,4.066666666666666,0.0,0.0,12.0,,21-03-18 02:00,0.0,21-03-18 02:00,1099.0,499.902,345.12,411.0,366.10900000000004,139.685,330.045,21-03-18,,,0
1899,3,51.0,50.0,49.8,50.1,52.2,2018-03-21 03:00:00,2,50.71646239010739,,27621.0,20031.0,64800.0,1.8100000000000025,,0.003,4.1000000000000005,0.0,0.0,6.0,,21-03-18 03:00,0.0,21-03-18 03:00,973.0,395.06199999999995,276.12,312.0,370.53,140.69699999999997,333.865,21-03-18,,,0
1900,4,47.8,47.2,48.2,49.9,50.4,2018-03-21 04:00:00,2,48.87817064886575,,27603.0,19572.0,64800.0,1.6100000000000136,,0.003,3.9,0.0,0.0,6.0,,21-03-18 04:00,0.0,21-03-18 04:00,1107.0,579.526,441.07800000000015,444.0,364.093,134.694,329.11,21-03-18,,,0
1901,5,50.2,49.6,51.1,50.5,57.1,2018-03-21 05:00:00,2,52.786631317987435,,27585.0,19177.0,64800.0,1.5100000000000475,,0.001,3.9333333333333336,0.0,0.0,,,21-03-18 05:00,0.0,21-03-18 05:00,1137.0,1660.629,1435.7109999999998,1215.0,356.3280000000001,125.98,327.85,21-03-18,,,0
1902,6,54.4,54.4,50.0,55.9,60.6,2018-03-21 06:00:00,2,56.41086147428154,,27567.0,18596.0,64800.0,1.1800000000000068,,0.003,3.7000000000000006,0.0,0.0,,6.0,21-03-18 06:00,0.0,21-03-18 06:00,1039.0,3977.248,2881.1250000000005,3348.0,364.951,121.243,345.43,21-03-18,,,0
1903,7,63.8,61.0,65.9,61.4,64.6,2018-03-21 07:00:00,2,63.73376433031028,,27549.0,18450.0,64800.0,1.3400000000000318,,0.003,3.5666666666666664,0.0,0.0,,30.0,21-03-18 07:00,0.0,21-03-18 07:00,1103.0,9889.846,6214.597,8337.0,309.92900000000003,109.668,294.915,21-03-18,,,0
1904,8,61.9,63.6,62.9,63.5,65.8,2018-03-21 08:00:00,2,63.74020025701138,,27531.0,18675.0,64800.0,2.680000000000007,,0.0,4.233333333333333,0.0,0.0,,12.0,21-03-18 08:00,0.0,21-03-18 08:00,990.0,12594.516000000001,6986.935,11232.0,289.011,106.54999999999998,276.31500000000005,21-03-18,,,0
1905,9,61.4,62.4,63.6,70.5,65.4,2018-03-21 09:00:00,2,66.04152709325407,,27513.0,19043.0,64800.0,3.82000000000005,,0.0,5.333333333333333,0.0,0.0,,,21-03-18 09:00,1.0,21-03-18 09:00,1108.0,9661.674,5656.4749999999985,8499.0,314.533,113.215,291.1749999999999,21-03-18,,,0
1906,10,67.0,63.0,64.5,64.0,65.1,2018-03-21 10:00:00,2,64.93411777229203,,27495.0,19506.0,64800.0,4.590000000000032,,-0.003,6.966666666666666,0.0,0.0,,,21-03-18 10:00,0.0,21-03-18 10:00,1097.0,8392.293,4464.17,7755.0,334.052,116.27100000000002,307.06500000000005,21-03-18,,,0
1907,11,69.0,62.0,64.1,63.5,64.5,2018-03-21 11:00:00,2,65.35437815892233,,27477.0,19722.0,64800.0,5.650000000000035,,-0.002,7.1000000000000005,0.0,0.0,,6.0,21-03-18 11:00,1.0,21-03-18 11:00,1102.0,8147.838000000001,4271.661,7548.0,334.731,118.198,311.385,21-03-18,,,0
1908,12,61.5,61.8,63.0,63.6,64.7,2018-03-21 12:00:00,2,63.08070637314611,,27459.0,20076.0,64800.0,6.689999999999998,,-0.003,8.299999999999999,0.0,0.0,,90.0,21-03-18 12:00,0.0,21-03-18 12:00,1139.0,8363.282,4506.339999999998,7680.0,337.01199999999994,121.10500000000002,314.51,21-03-18,,,0
1909,13,62.7,62.0,61.2,64.7,65.0,2018-03-21 13:00:00,2,63.37607952421975,,27441.0,20474.0,64800.0,7.300000000000012,,-0.005,9.333333333333334,0.0,0.0,,,21-03-18 13:00,0.0,21-03-18 13:00,1153.0,8337.121000000001,4778.237000000001,7536.0,336.79600000000005,120.23499999999996,311.15,21-03-18,,,0
1910,14,60.6,60.8,61.7,62.1,65.7,2018-03-21 14:00:00,2,62.632424849422115,,27423.0,20969.0,64800.0,7.680000000000009,,-0.006,9.9,0.0,0.0,36.0,,21-03-18 14:00,0.0,21-03-18 14:00,1125.0,9425.576,5549.263000000001,8400.0,327.38700000000006,115.601,307.1550000000001,21-03-18,,,0
1911,15,63.2,60.6,61.1,62.6,64.9,2018-03-21 15:00:00,2,62.75803917335846,,27405.0,21603.0,64800.0,7.740000000000008,,-0.003,9.6,0.0,0.0,54.0,,21-03-18 15:00,0.0,21-03-18 15:00,1100.0,9320.168999999998,5094.018,8430.0,326.837,118.204,302.3900000000001,21-03-18,,,0
1912,16,61.8,61.4,60.3,63.2,65.0,2018-03-21 16:00:00,2,62.656214023760214,,27387.0,21850.0,64800.0,7.680000000000009,,-0.003,9.1,0.0,0.0,,,21-03-18 16:00,0.0,21-03-18 16:00,1124.0,10071.846999999998,5617.625999999998,9012.0,321.099,120.0,298.08,21-03-18,,,0
1913,17,61.2,61.3,59.8,63.9,68.6,2018-03-21 17:00:00,2,64.25575976088052,,27369.0,21780.0,64800.0,6.6200000000000045,,-0.003,8.833333333333334,0.0,0.0,,12.0,21-03-18 17:00,0.0,21-03-18 17:00,1105.0,11277.063999999998,6526.933999999998,10140.0,308.552,114.08200000000002,291.005,21-03-18,,,0
1914,18,62.0,62.2,64.2,63.1,64.7,2018-03-21 18:00:00,2,63.371674476957566,,27351.0,22201.0,64800.0,4.960000000000036,,0.0,7.6,0.0,0.0,12.0,24.0,21-03-18 18:00,0.0,21-03-18 18:00,1092.0,11620.036,6585.686,10410.0,301.981,112.852,287.82000000000005,21-03-18,,,0
1915,19,62.3,61.9,61.1,63.4,65.3,2018-03-21 19:00:00,2,63.05846140576407,,27333.0,22297.0,64800.0,5.760000000000048,,0.0,5.933333333333334,0.0,0.0,6.0,108.0,21-03-18 19:00,0.0,21-03-18 19:00,1087.0,10675.881,6029.585999999998,9474.0,317.12,117.946,300.19,21-03-18,,,0
1916,20,60.6,60.6,60.4,64.4,63.4,2018-03-21 20:00:00,2,62.21923915999046,,27315.0,22736.0,64800.0,2.240000000000009,,0.001,4.6,0.0,0.0,,12.0,21-03-18 20:00,0.0,21-03-18 20:00,1239.0,6958.258999999999,4069.127,6318.0,341.659,125.361,311.2150000000001,21-03-18,,,0
1917,21,59.5,60.0,59.5,62.2,61.2,2018-03-21 21:00:00,2,60.614785301134035,,27297.0,23233.0,64800.0,1.2600000000000475,,0.0,4.433333333333334,0.0,0.0,6.0,,21-03-18 21:00,0.0,21-03-18 21:00,1243.0,4126.514,2418.738,3666.0,355.731,126.433,326.585,21-03-18,,,0
1918,22,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,2,61.04136891510414,,27279.0,23164.0,64800.0,1.1899999999999975,,0.002,3.7,0.0,0.0,12.0,6.0,21-03-18 22:00,0.0,21-03-18 22:00,1260.0,4020.344999999999,2500.8190000000004,3582.0,356.1869999999999,128.267,328.26,21-03-18,,,0
1919,23,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,2,66.06253432289152,,27261.0,23532.0,64800.0,0.37999999999999545,,0.003,2.0333333333333337,0.0,0.0,84.0,,21-03-18 23:00,0.0,21-03-18 23:00,1157.0,2900.436000000001,1722.5099999999998,2634.0,329.98,119.536,302.69,21-03-18,,,0
1920,0,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,3,64.9225832178791,,27243.0,22375.0,64800.0,1.4200000000000157,,0.0016666666666666668,1.6,0.0,0.0,60.0,,22-03-18 00:00,0.0,22-03-18 00:00,1154.0,2066.125,1286.479,1812.0,375.74900000000014,132.86700000000002,345.905,22-03-18,,,0
1921,1,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,3,58.52930879920934,,27225.0,21006.0,64800.0,1.7200000000000273,,0.002,2.1333333333333333,0.0,0.0,12.0,,22-03-18 01:00,0.0,22-03-18 01:00,1192.0,886.385,592.742,786.0,364.668,137.316,329.94500000000005,22-03-18,,,0
1922,2,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,3,53.34375900845412,,27207.0,20201.0,64800.0,1.9200000000000157,,0.001,2.833333333333333,0.0,0.0,12.0,,22-03-18 02:00,0.0,22-03-18 02:00,1088.0,545.85,382.562,432.0,372.4,144.667,330.3,22-03-18,,,0
1923,3,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,3,52.69289788228117,,27189.0,19569.0,64800.0,2.010000000000048,,0.001,2.9333333333333336,0.0,0.0,6.0,,22-03-18 03:00,0.0,22-03-18 03:00,1035.0,429.787,291.671,348.0,370.81800000000004,137.826,334.37999999999994,22-03-18,,,0
1924,4,50.4,47.9,50.4,52.0,54.4,2018-03-22 04:00:00,3,51.55255444973015,,27171.0,19113.0,64800.0,1.9399999999999975,,0.002,2.966666666666667,0.0,0.0,6.0,,22-03-18 04:00,0.0,22-03-18 04:00,1085.0,633.981,462.607,522.0,371.07099999999997,135.36399999999998,335.825,22-03-18,,,0
1925,5,50.9,46.8,50.6,52.8,56.6,2018-03-22 05:00:00,3,52.71069646317419,,27153.0,18768.0,64800.0,1.6700000000000157,,0.0,3.1333333333333333,0.0,0.0,,,22-03-18 05:00,0.0,22-03-18 05:00,1123.0,1706.7689999999998,1450.9270000000001,1302.0,361.542,130.279,330.8400000000001,22-03-18,,,0
1926,6,57.3,61.9,51.0,56.3,60.6,2018-03-22 06:00:00,3,58.79264985829656,,27135.0,18266.0,64800.0,1.840000000000032,,0.0,2.7999999999999994,0.0,0.0,,6.0,22-03-18 06:00,0.0,22-03-18 06:00,1164.0,3746.52,2765.7209999999995,3066.0,353.889,123.44400000000002,327.73,22-03-18,,,0
1927,7,62.1,60.1,66.2,59.7,65.9,2018-03-22 07:00:00,3,63.66889789483548,,27117.0,18331.0,64800.0,1.4900000000000089,,0.0,2.9,0.0,0.0,,30.0,22-03-18 07:00,0.0,22-03-18 07:00,1055.0,10092.211,6212.417999999999,8547.0,310.9170000000001,110.194,295.86,22-03-18,,,0
1928,8,63.0,62.4,64.6,64.2,65.8,2018-03-22 08:00:00,3,64.1661576688856,,27099.0,18523.0,64800.0,2.5200000000000387,,-0.003,4.6,0.0,0.0,,12.0,22-03-18 08:00,0.0,22-03-18 08:00,1074.0,12379.567,6772.964000000001,10830.0,290.803,106.539,279.815,22-03-18,,,0
1929,9,68.4,62.2,63.3,69.1,65.6,2018-03-22 09:00:00,3,66.52728621983196,,27081.0,18827.0,64800.0,4.330000000000041,,-0.005,6.1000000000000005,0.0,0.0,,,22-03-18 09:00,1.0,22-03-18 09:00,1116.0,10004.528,5896.2390000000005,8790.0,319.346,113.677,294.805,22-03-18,,,0
1930,10,70.0,61.6,64.0,63.8,65.9,2018-03-22 10:00:00,3,66.07382325267874,,27063.0,19298.0,64800.0,5.390000000000043,,-0.009000000000000001,8.166666666666666,0.0,0.0,,,22-03-18 10:00,1.0,22-03-18 10:00,1095.0,8807.771,4788.335999999998,8040.0,332.843,116.90100000000001,306.98,22-03-18,,,0
1931,11,65.3,61.1,66.3,64.7,65.3,2018-03-22 11:00:00,3,64.85214086888642,,27045.0,19674.0,64800.0,6.689999999999998,,-0.01,8.1,0.0,0.0,,6.0,22-03-18 11:00,0.0,22-03-18 11:00,1104.0,8254.561,4387.628,7458.0,336.517,119.62099999999998,311.8850000000001,22-03-18,,,0
1932,12,63.5,62.8,63.3,63.8,65.3,2018-03-22 12:00:00,3,63.82716339475436,,27027.0,19989.0,64800.0,7.360000000000013,,-0.008,9.266666666666667,0.0,0.0,,90.0,22-03-18 12:00,0.0,22-03-18 12:00,1129.0,8556.689999999999,4673.775999999999,7704.0,334.10699999999997,122.757,306.615,22-03-18,,,0
1933,13,64.1,60.2,61.1,62.6,64.9,2018-03-22 13:00:00,3,62.92954376934481,,27009.0,20476.0,64800.0,8.410000000000025,,-0.005,10.766666666666666,0.0,0.0,,,22-03-18 13:00,0.0,22-03-18 13:00,1136.0,8551.685,4860.449999999999,7572.0,336.978,122.144,310.115,22-03-18,,,0
1934,14,62.5,62.5,62.2,63.0,64.9,2018-03-22 14:00:00,3,63.13939040623651,,26991.0,21131.0,64800.0,9.020000000000039,,-0.011000000000000001,12.3,0.0,0.0,36.0,,22-03-18 14:00,0.0,22-03-18 14:00,1121.0,9452.035000000002,5443.2880000000005,8442.0,329.34300000000013,117.425,308.415,22-03-18,,,0
1935,15,62.8,59.5,61.4,61.9,65.3,2018-03-22 15:00:00,3,62.60755892976559,,26973.0,21312.0,64800.0,9.620000000000003,,-0.006,12.2,0.0,0.0,54.0,,22-03-18 15:00,0.0,22-03-18 15:00,1117.0,9453.636,5203.745,8565.0,327.67900000000003,120.34100000000001,304.15,22-03-18,,,0
1936,16,62.2,61.6,61.6,63.6,66.9,2018-03-22 16:00:00,3,63.70665622684423,,26955.0,21600.0,64800.0,9.610000000000014,,-0.005,11.8,0.0,0.0,,,22-03-18 16:00,0.0,22-03-18 16:00,1088.0,10226.321,5727.713000000001,9300.0,322.897,119.267,301.295,22-03-18,,,0
1937,17,62.4,61.4,60.3,62.8,64.8,2018-03-22 17:00:00,3,62.6079223544814,,26937.0,21690.0,64800.0,8.57000000000005,,-0.003,10.666666666666666,0.0,0.0,,12.0,22-03-18 17:00,0.0,22-03-18 17:00,1093.0,11499.348000000002,6507.761999999999,10374.0,307.039,114.57200000000002,290.92000000000013,22-03-18,,,0
1938,18,61.8,60.1,64.7,63.0,65.0,2018-03-22 18:00:00,3,63.28200279975568,,26919.0,22090.0,64800.0,7.6299999999999955,,-0.003,10.133333333333333,0.0,0.0,6.0,24.0,22-03-18 18:00,0.0,22-03-18 18:00,1097.0,11705.371,6649.818,10332.0,302.012,114.775,288.0900000000001,22-03-18,,,0
1939,19,62.3,60.0,62.4,63.4,64.5,2018-03-22 19:00:00,3,62.76102686596592,,26901.0,22089.0,64800.0,5.9600000000000355,,-0.001,8.466666666666667,0.0,0.0,6.0,108.0,22-03-18 19:00,0.0,22-03-18 19:00,1105.0,10673.556,6205.413000000001,9558.0,315.942,117.278,298.85,22-03-18,,,0
1940,20,60.6,60.7,61.1,63.5,62.8,2018-03-22 20:00:00,3,61.90638822614968,,26883.0,22631.0,64800.0,5.470000000000027,,-0.002,6.966666666666666,0.0,0.0,,12.0,22-03-18 20:00,0.0,22-03-18 20:00,1246.0,7220.260999999999,4203.701,6573.0,340.6790000000001,124.131,313.93,22-03-18,,,0
1941,21,60.8,59.0,62.1,62.4,62.2,2018-03-22 21:00:00,3,61.47106607835205,,26865.0,23509.0,64800.0,4.460000000000036,,0.001,5.233333333333333,0.0,0.0,6.0,,22-03-18 21:00,0.0,22-03-18 21:00,1253.0,4410.115,2543.618,4020.0,354.806,127.7,327.005,22-03-18,,,0
1942,22,59.3,60.5,64.8,63.9,62.5,2018-03-22 22:00:00,3,62.66047990264766,,26847.0,23797.0,64800.0,3.82000000000005,,0.0,5.1000000000000005,0.0,0.0,18.0,6.0,22-03-18 22:00,0.0,22-03-18 22:00,1267.0,3999.277,2497.1849999999995,3552.0,356.039,129.215,327.035,22-03-18,,,0
1943,23,62.7,58.8,68.9,62.3,61.6,2018-03-22 23:00:00,3,64.32225684180516,,26829.0,24141.0,64800.0,2.6299999999999955,,0.001,4.066666666666666,0.0,0.0,78.0,,22-03-18 23:00,0.0,22-03-18 23:00,1157.0,3035.851,1770.9299999999996,2730.0,323.8280000000001,123.228,295.085,22-03-18,,,0
1944,0,67.8,57.6,73.3,61.1,59.2,2018-03-23 00:00:00,4,67.79606158399656,,26811.0,23873.0,64800.0,2.7300000000000177,,0.0,3.0,0.0,0.0,66.0,,23-03-18 00:00,0.0,23-03-18 00:00,1121.0,2185.2889999999998,1334.027,1896.0,372.952,130.39100000000002,343.46,23-03-18,,,0
1945,1,64.6,55.6,68.1,57.1,58.0,2018-03-23 01:00:00,4,63.36358476462213,,26793.0,23070.0,64800.0,2.480000000000018,,0.001,2.7,0.0,0.0,12.0,,23-03-18 01:00,0.0,23-03-18 01:00,1209.0,1021.135,676.799,876.0,365.739,139.599,329.34,23-03-18,,,0
1946,2,58.2,52.9,61.9,58.1,52.4,2018-03-23 02:00:00,4,58.09415442799769,,26775.0,21834.0,64800.0,2.410000000000025,,0.002,2.066666666666667,0.0,0.0,12.0,,23-03-18 02:00,0.0,23-03-18 02:00,1046.0,604.6610000000002,401.65100000000007,522.0,383.55000000000007,149.44600000000003,348.355,23-03-18,,,0
